Date,AAPL,MSFT,SPY
2024-09-30,232.488,429.44,570.121
2024-10-01,225.713,419.85,565.014
2024-10-02,226.282,416.297,565.252
2024-10-03,225.174,415.708,564.219
2024-10-04,226.302,415.229,569.346
2024-10-07,221.203,408.722,564.199
2024-10-08,225.274,413.882,569.535
2024-10-09,229.036,416.626,573.479
2024-10-10,228.537,415.009,572.476
2024-10-11,227.05,415.488,575.904
2024-10-14,230.792,418.303,580.614
2024-10-15,233.336,417.904,576.103
2024-10-16,231.271,415.289,578.607
2024-10-17,231.64,415.888,578.657
2024-10-18,234.484,417.325,580.883
2024-10-21,235.961,417.943,579.929
2024-10-22,235.342,426.656,579.621
2024-10-23,230.253,423.752,574.325
2024-10-24,230.064,423.882,575.566
2024-10-25,230.902,427.295,575.368
2024-10-28,232.887,425.738,577.146
2024-10-29,233.157,431.087,578.081
2024-10-30,229.595,431.666,576.332
2024-10-31,225.414,405.538,565.034
2024-11-01,222.42,409.55,567.419
2024-11-04,221.522,407.644,566.196
2024-11-05,222.959,410.638,573.043
2024-11-06,222.231,419.341,587.292
2024-11-07,226.98,424.58,591.833
2024-11-08,226.711,421.696,594.396
2024-11-11,223.984,417.175,594.963
2024-11-12,223.984,422.185,593.114
2024-11-13,224.873,424.351,593.402
2024-11-14,227.969,426.037,589.587
2024-11-15,224.753,414.171,582.036
2024-11-18,227.77,414.929,584.42
2024-11-19,228.029,416.955,586.556
2024-11-20,228.748,414.66,586.755
2024-11-21,228.269,412.87,589.905
2024-11-22,229.618,417.0,591.733
2024-11-25,232.614,418.79,593.74
2024-11-26,234.802,427.99,596.841
2024-11-27,234.672,422.99,595.033
2024-11-29,237.069,423.46,598.728
2024-12-02,239.327,430.98,599.802
2024-12-03,242.384,431.2,600.08
2024-12-04,242.743,437.42,603.806
2024-12-05,242.773,442.62,602.812
2024-12-06,242.573,443.57,603.956
2024-12-09,246.479,446.02,600.845
2024-12-10,247.498,443.33,598.977
2024-12-11,246.219,448.99,603.608
2024-12-12,247.688,449.56,600.497
2024-12-13,247.857,447.27,600.378
2024-12-16,250.764,451.59,602.942
2024-12-17,253.202,454.46,600.457
2024-12-18,247.778,437.39,582.562
2024-12-19,249.516,437.03,582.383
2024-12-20,254.211,436.6,589.378
2024-12-23,254.99,435.25,592.907
2024-12-24,257.916,439.33,599.497
2024-12-26,258.736,438.11,599.537
2024-12-27,255.309,430.53,593.226
2024-12-30,251.923,424.83,586.456
2024-12-31,250.145,421.5,584.323
2025-01-02,243.582,418.58,582.887
2025-01-03,243.093,423.35,590.175
2025-01-06,244.731,427.85,593.575
2025-01-07,241.944,422.37,586.865
2025-01-08,242.433,424.56,587.723
2025-01-10,236.59,418.95,578.749
2025-01-13,234.143,417.19,579.647
2025-01-14,233.024,415.67,580.444
2025-01-15,237.609,426.31,591.003
2025-01-16,228.009,424.58,589.866
2025-01-17,229.727,429.03,595.788
2025-01-21,222.395,428.5,601.242
2025-01-22,223.584,446.2,604.622
2025-01-23,223.414,446.71,607.922
2025-01-24,222.535,444.06,606.147
2025-01-27,229.608,434.56,597.573
2025-01-28,237.998,447.2,602.707
2025-01-29,239.097,442.33,600.006
2025-01-30,237.329,414.99,603.226
2025-01-31,235.741,415.06,600.016
2025-02-03,227.76,410.92,595.978
2025-02-04,232.544,412.37,599.976
2025-02-05,232.215,413.29,602.408
2025-02-06,232.964,415.82,604.502
2025-02-07,227.38,409.75,598.969
2025-02-10,227.65,412.22,603.036
2025-02-11,232.62,411.44,603.495
2025-02-12,236.87,409.04,601.551
2025-02-13,241.53,410.54,607.902
2025-02-14,244.6,408.43,607.872
2025-02-18,244.47,409.64,609.657
2025-02-19,244.87,414.77,611.092
2025-02-20,245.83,416.13,608.55
2025-02-21,245.55,408.21,598.141
2025-02-24,247.172,404.0,595.399
2025-02-25,247.04,397.9,592.458
2025-02-26,240.36,399.73,592.757
2025-02-27,237.3,392.53,583.296
2025-02-28,241.84,396.99,592.398
2025-03-03,238.03,388.49,582.02
2025-03-04,235.93,388.61,575.13
2025-03-05,235.74,401.02,581.312
2025-03-06,235.33,396.89,570.993
2025-03-07,239.07,393.31,574.193
2025-03-10,227.48,380.16,558.899
2025-03-11,220.84,380.45,554.253
2025-03-12,216.98,383.27,557.194
2025-03-13,209.68,378.77,549.767
2025-03-14,213.49,388.56,561.123
2025-03-17,214.0,388.7,565.449
2025-03-18,212.69,383.52,559.338
2025-03-19,215.24,387.82,565.43
2025-03-20,214.1,386.84,563.794
2025-03-21,218.27,391.26,563.98
2025-03-24,220.73,393.08,574.08
2025-03-25,223.75,395.16,575.46
2025-03-26,221.53,389.97,568.59
2025-03-27,223.85,390.58,567.08
2025-03-28,217.9,378.8,555.66
2025-03-31,222.13,375.39,559.39
2025-04-01,223.19,382.19,560.97
2025-04-02,223.89,382.14,564.52
2025-04-03,203.19,373.11,536.7
2025-04-04,188.38,359.84,505.28
2025-04-07,181.46,357.86,504.38
2025-04-08,172.42,354.56,496.48
2025-04-09,198.85,390.49,548.62
2025-04-10,190.42,381.35,524.58
2025-04-11,198.15,388.45,533.94
2025-04-14,202.52,387.81,539.12
2025-04-15,202.14,385.73,537.61
2025-04-16,194.27,371.61,525.66
2025-04-17,196.98,367.78,526.41
2025-04-21,193.16,359.12,513.88
2025-04-22,199.74,366.82,527.25
2025-04-23,204.6,374.39,535.42
2025-04-24,208.37,387.3,546.69
2025-04-25,209.28,391.85,550.64
2025-04-28,210.14,391.16,550.85
2025-04-29,211.21,394.04,554.32
2025-04-30,212.5,395.26,554.54
2025-05-01,213.32,425.4,558.47
2025-05-02,205.35,435.28,566.76
2025-05-05,198.89,436.17,563.51
2025-05-06,198.51,433.31,558.8
2025-05-07,196.25,433.35,561.15
2025-05-08,197.49,438.17,565.06
2025-05-09,198.53,438.73,564.34
2025-05-12,210.79,449.26,582.99
2025-05-13,212.93,449.14,586.84
2025-05-14,212.33,452.94,587.59
2025-05-15,211.45,453.13,590.46
2025-05-16,211.26,454.27,594.2
2025-05-19,208.78,458.87,594.85
2025-05-20,206.86,458.17,592.85
2025-05-21,202.09,452.57,582.86
2025-05-22,201.36,454.86,583.09
2025-05-23,195.27,450.18,579.11
2025-05-27,200.21,460.69,591.15
2025-05-28,200.42,457.36,587.73
2025-05-29,199.95,458.68,590.05
2025-05-30,200.85,460.36,589.39
2025-06-02,201.7,461.97,592.71
2025-06-03,203.27,462.97,596.09
2025-06-04,202.82,463.87,595.93
2025-06-05,200.63,467.68,593.05
2025-06-06,203.92,470.38,599.14
2025-06-09,201.45,472.75,599.68
2025-06-10,202.67,470.92,603.08
2025-06-11,198.78,472.62,601.36
2025-06-12,199.2,478.87,603.75
2025-06-13,196.45,474.96,597.0
2025-06-16,198.42,479.14,602.68
2025-06-17,195.64,478.04,597.53
2025-06-18,196.58,480.24,597.44
2025-06-20,201.0,477.4,594.28
2025-06-23,201.5,486.0,600.15
2025-06-24,200.3,490.11,606.78
2025-06-25,201.56,492.27,607.12
2025-06-26,201.0,497.45,611.87
2025-06-27,201.08,495.94,614.91
2025-06-30,205.17,497.41,617.85
2025-07-01,207.82,492.05,617.65
2025-07-02,212.44,491.09,620.45
2025-07-03,213.55,498.84,625.34
2025-07-07,209.95,497.72,620.68
2025-07-08,210.01,496.62,620.34
2025-07-09,211.14,503.51,624.06
2025-07-10,212.41,501.48,625.82
2025-07-11,211.16,503.32,623.62
2025-07-14,208.62,503.02,624.81
2025-07-15,209.11,505.82,622.14
2025-07-16,210.16,505.62,624.22
2025-07-17,210.02,511.7,628.04
2025-07-18,211.18,510.05,627.58
2025-07-21,212.48,510.06,628.77
2025-07-22,214.4,505.27,628.86
2025-07-23,214.15,505.87,634.21
2025-07-24,213.76,510.88,634.42
2025-07-25,213.88,513.71,637.1
2025-07-28,214.05,512.5,636.94
2025-07-29,211.27,512.57,635.26
2025-07-30,209.05,513.24,634.46
2025-07-31,207.57,533.5,632.08
2025-08-01,202.38,524.11,621.72
2025-08-04,203.35,535.64,631.17
2025-08-05,202.92,527.75,627.97
2025-08-06,213.25,524.94,632.78
2025-08-07,220.03,520.84,632.25
2025-08-08,229.35,522.04,637.18
